jd,d_a,d_a_std,d_b,d_b_std,dd,dd_std,tccd,t1,t2,t3,t4,t5,t6,t7,t8,p,dd_rv,rvscale,date
58330.794363,-0.074414,0.007534,0.074653,0.008477,0.077183,0.018333,-113.221517,10.879786,10.707067,10.705857,10.536786,10.485500,10.406533,10.500467,10.374357,0.000011,95.355223,1235.445836,2018-07-31
58331.764838,-0.081163,0.009185,0.081520,0.008863,0.077111,0.018272,-113.222771,10.883867,10.710929,10.710067,10.540500,10.489500,10.410929,10.504933,10.377929,0.000011,95.297483,1235.849237,2018-08-01
58332.799063,-0.086423,0.010227,0.086479,0.009755,0.077196,0.017731,-113.221687,10.884933,10.712357,10.711357,10.541357,10.490571,10.412214,10.505400,10.379500,0.000013,95.372331,1235.449694,2018-08-02
58333.611829,-0.086657,0.010275,0.087703,0.010447,0.076312,0.017254,-113.221542,10.884933,10.711929,10.711333,10.541333,10.491143,10.412214,10.505933,10.379143,0.000012,94.315624,1235.924435,2018-08-03
58334.824583,-0.087756,0.009713,0.088507,0.009944,0.076465,0.017909,-113.221643,10.885500,10.713467,10.712000,10.542500,10.490786,10.411733,10.505600,10.379500,0.000013,94.386694,1234.385428,2018-08-04
58335.818646,-0.091033,0.010813,0.091137,0.009871,0.077494,0.018178,-113.222042,10.886500,10.713571,10.712214,10.543200,10.492333,10.413071,10.507071,10.380533,0.000013,95.647689,1234.252662,2018-08-05
58336.788692,-0.091657,0.010477,0.092233,0.010221,0.076974,0.018034,-113.221851,10.888267,10.715333,10.714429,10.545214,10.494429,10.414467,10.508467,10.382143,0.000014,95.037952,1234.670913,2018-08-06
58337.803935,-0.086387,0.010083,0.087784,0.009916,0.075945,0.018044,-113.222310,10.888857,10.716286,10.715600,10.545867,10.494867,10.415857,10.509286,10.383400,0.000014,93.731688,1234.199584,2018-08-07
58338.651979,-0.099845,0.011854,0.100345,0.011540,0.077014,0.017717,-113.222227,10.891214,10.718733,10.717000,10.548500,10.497600,10.418400,10.512500,10.386643,0.000014,95.159069,1235.599567,2018-08-08
58339.817118,-0.110434,0.013447,0.111579,0.013102,0.076247,0.017867,-113.221110,10.895071,10.722333,10.721143,10.551429,10.500500,10.421200,10.515200,10.389214,0.000010,94.051701,1233.514860,2018-08-09
58340.744329,-0.105256,0.011889,0.105823,0.011845,0.076927,0.018213,-113.222435,10.895429,10.722933,10.721571,10.551929,10.501214,10.422067,10.515800,10.389714,0.000012,94.993506,1234.853153,2018-08-10
58341.764583,-0.099324,0.011195,0.099701,0.011054,0.077232,0.018475,-113.221697,10.893143,10.720643,10.719000,10.549357,10.498933,10.420200,10.513500,10.387000,0.000010,95.390281,1235.108852,2018-08-11
58342.728715,-0.092242,0.010548,0.092809,0.010324,0.076707,0.018890,-113.220511,10.891533,10.718733,10.717714,10.547714,10.496714,10.418200,10.511333,10.385357,0.000013,94.760190,1235.358067,2018-08-12
58343.795868,-0.087910,0.009985,0.088528,0.009274,0.076982,0.018261,-113.221068,10.890571,10.718133,10.716000,10.546643,10.495857,10.417000,10.510200,10.384071,0.000014,95.095875,1235.303753,2018-08-13
58344.792697,-0.086777,0.009294,0.087161,0.008900,0.076936,0.018170,-113.224952,10.888267,10.715533,10.714071,10.544786,10.494571,10.415643,10.509267,10.382786,0.000015,95.077869,1235.799557,2018-08-14
58345.776736,-0.090388,0.009926,0.090975,0.009462,0.076535,0.017450,-113.221256,10.888571,10.716067,10.714571,10.545214,10.494143,10.414267,10.508786,10.382571,0.000014,94.518467,1234.975987,2018-08-15
58346.691400,-0.087715,0.008819,0.087960,0.009233,0.077057,0.018055,-113.223887,10.886267,10.713857,10.712733,10.542714,10.490429,10.411857,10.505267,10.379143,0.000012,95.176655,1235.148472,2018-08-16
58347.752604,-0.068322,0.006616,0.068837,0.006599,0.076946,0.018091,-113.221415,10.880429,10.707714,10.706357,10.536643,10.484533,10.404857,10.499143,10.371667,0.000011,95.044548,1235.203771,2018-08-17
58348.668368,-0.058224,0.005238,0.058964,0.005171,0.077010,0.018039,-113.220542,10.875533,10.702714,10.701467,10.531533,10.479643,10.400857,10.494000,10.368571,0.000014,95.131846,1235.316542,2018-08-18
58349.832257,-0.053999,0.004799,0.055224,0.004330,0.076239,0.018280,-113.222000,10.871333,10.698867,10.697143,10.527286,10.474786,10.395667,10.489533,10.363286,0.000013,94.119843,1234.539668,2018-08-19
58350.674456,-0.045407,0.003616,0.046068,0.003608,0.076520,0.018318,-113.220494,10.869286,10.696786,10.695200,10.525600,10.473429,10.393286,10.487357,10.360933,0.000014,94.484937,1234.776276,2018-08-20
58351.625694,-0.045127,0.003208,0.044961,0.002909,0.077403,0.017875,-113.220604,10.867400,10.694714,10.693200,10.523857,10.471143,10.392071,10.485267,10.359786,0.000014,95.639915,1235.603891,2018-08-21
58352.646424,-0.042847,0.002741,0.043719,0.003032,0.076548,0.017700,-113.219883,10.866500,10.693643,10.692667,10.523000,10.470857,10.391214,10.484929,10.359067,0.000014,94.438260,1233.719462,2018-08-22
58353.830208,-0.042828,0.003522,0.043123,0.003087,0.077114,0.017933,-113.224375,10.865571,10.693429,10.691667,10.522400,10.470000,10.391286,10.485200,10.358643,0.000012,95.262220,1235.337065,2018-08-23
58354.641782,-0.035002,0.002800,0.035226,0.003335,0.076967,0.017611,-113.221750,10.863467,10.690600,10.689500,10.520214,10.468429,10.389000,10.483143,10.356857,0.000014,95.060716,1235.089106,2018-08-24
58355.805509,-0.025644,0.002065,0.026463,0.002552,0.076563,0.017571,-113.221104,10.860733,10.687867,10.686357,10.517286,10.465357,10.387000,10.480429,10.354500,0.000014,94.665355,1236.436295,2018-08-25
58356.805845,-0.026205,0.002069,0.027359,0.002924,0.076263,0.018619,-113.220805,10.859000,10.686000,10.684429,10.515714,10.463867,10.384733,10.478714,10.352067,0.000012,94.217874,1235.432262,2018-08-26
58357.793611,-0.028357,0.002540,0.028799,0.002527,0.077010,0.018065,-113.220974,10.858571,10.685467,10.684571,10.514286,10.463333,10.383714,10.478429,10.351667,0.000013,95.096889,1234.870000,2018-08-27
58358.732847,-0.019691,0.003248,0.019624,0.003598,0.077685,0.018136,-113.221545,10.857286,10.684667,10.683000,10.513643,10.462067,10.383286,10.476500,10.350400,0.000012,95.871700,1234.107293,2018-08-28
58359.725984,-0.027640,0.002041,0.028289,0.003218,0.076780,0.018010,-113.220583,10.858714,10.686267,10.684571,10.515714,10.463600,10.384714,10.478929,10.352333,0.000014,94.837981,1235.198949,2018-08-29
58360.741910,-0.037047,0.002107,0.036909,0.003244,0.077450,0.018382,-113.221935,10.863357,10.690500,10.689143,10.520333,10.468467,10.389571,10.483357,10.357214,0.000012,95.742867,1236.193951,2018-08-30
58361.647211,-0.044042,0.002789,0.043608,0.003394,0.078032,0.018189,-113.220740,10.867071,10.694286,10.693133,10.523867,10.472571,10.393357,10.487067,10.360857,0.000013,96.482905,1236.451495,2018-08-31
58362.796748,-0.052339,0.003623,0.052583,0.004194,0.077070,0.017782,-113.221864,10.869857,10.697500,10.695733,10.526600,10.475143,10.396000,10.489071,10.363786,0.000014,95.297456,1236.510556,2018-09-01
58364.779201,-0.042674,0.004604,0.045020,0.003300,0.075243,0.016135,-113.221387,10.869333,10.696857,10.695429,10.525857,10.473133,10.393733,10.487857,10.361143,0.000014,92.945774,1235.267208,2018-09-03
58365.727014,-0.042195,0.003324,0.042948,0.003179,0.076659,0.018299,-113.227042,10.870000,10.697600,10.696357,10.526400,10.474800,10.395929,10.489286,10.363400,0.000013,94.862657,1237.462165,2018-09-04
58366.685729,-0.094179,0.011018,0.094991,0.011175,0.076573,0.017656,-113.226738,10.881071,10.708933,10.707714,10.539867,10.486533,10.408429,10.503357,10.375733,0.000013,94.639846,1235.938808,2018-09-05
58367.730475,-0.084818,0.008832,0.085027,0.009525,0.077271,0.018879,-113.225214,10.896429,10.724133,10.722357,10.554200,10.501067,10.421786,10.516214,10.389600,0.000015,95.479015,1235.634420,2018-09-06
58373.683854,-0.056642,0.005077,0.057763,0.003892,0.076481,0.017530,-113.222841,10.873429,10.701286,10.699867,10.531000,10.478929,10.400357,10.494333,10.367429,0.000013,94.581371,1236.667246,2018-09-12
58374.723669,-0.035843,0.003267,0.036216,0.002314,0.077169,0.018325,-113.228948,10.872200,10.699786,10.698571,10.529786,10.477571,10.398733,10.493143,10.365857,0.000013,95.527851,1237.910668,2018-09-13
58375.649572,-0.039979,0.002620,0.040041,0.003219,0.077349,0.017263,-113.227196,10.872933,10.700533,10.699357,10.531286,10.478867,10.400571,10.494571,10.367933,0.000014,95.708141,1237.353089,2018-09-14
58376.847905,-0.034588,0.003142,0.034304,0.002224,0.077746,0.017421,-113.225196,10.869600,10.697143,10.696000,10.527571,10.475357,10.396133,10.490143,10.363857,0.000015,96.084759,1235.888339,2018-09-15
58380.666620,-0.028336,0.002797,0.029352,0.002552,0.076619,0.017800,-113.227083,10.861600,10.689143,10.687571,10.519500,10.467643,10.388867,10.482929,10.356286,0.000010,94.801009,1237.303247,2018-09-19
58381.657477,-0.039892,0.002763,0.039103,0.002775,0.078018,0.018824,-113.225221,10.864643,10.691500,10.690733,10.522200,10.470286,10.392071,10.485667,10.359143,0.000015,96.485855,1236.712228,2018-09-20
58382.612361,-0.048323,0.003866,0.048940,0.004294,0.076812,0.017733,-113.224935,10.868929,10.696000,10.695286,10.526400,10.474143,10.395929,10.490000,10.363643,0.000016,95.059055,1237.553492,2018-09-21
58383.776123,-0.045246,0.002064,0.044764,0.003207,0.077575,0.018733,-113.224875,10.868643,10.695800,10.694643,10.526071,10.474067,10.395071,10.489357,10.362600,0.000018,95.957177,1236.954385,2018-09-22
58384.612060,-0.046663,0.002570,0.047232,0.004104,0.076540,0.019303,-113.223286,10.869571,10.696500,10.696000,10.526867,10.474429,10.395929,10.490071,10.363643,0.000017,94.636417,1236.433326,2018-09-23
58385.724815,-0.044701,0.002932,0.044927,0.003319,0.077226,0.018119,-113.224006,10.869200,10.696857,10.695714,10.526786,10.474643,10.396267,10.489643,10.363500,0.000016,95.554818,1237.340348,2018-09-24
58386.682616,-0.043036,0.002184,0.042905,0.002462,0.077383,0.018763,-113.223274,10.868600,10.696429,10.695214,10.525643,10.473714,10.394933,10.488571,10.362643,0.000016,95.747422,1237.324640,2018-09-25
58387.688565,-0.013146,0.003297,0.013237,0.002732,0.077156,0.018089,-113.224643,10.866000,10.693533,10.692214,10.523857,10.471000,10.391786,10.486000,10.359200,0.000015,95.147676,1233.182296,2018-09-26
58388.671146,-0.010869,0.003091,0.011241,0.003473,0.076795,0.017918,-113.224896,10.865533,10.693267,10.692000,10.523429,10.471667,10.393071,10.487214,10.360467,0.000014,94.785678,1234.266993,2018-09-27
58389.664676,-0.003362,0.003294,0.003610,0.004543,0.076816,0.017180,-113.223006,10.866667,10.694286,10.693143,10.523929,10.472143,10.393067,10.487286,10.359929,0.000018,94.862867,1234.928713,2018-09-28
58390.668519,-0.005849,0.003030,0.006068,0.003683,0.076814,0.017942,-113.221981,10.867867,10.695429,10.694000,10.525643,10.472714,10.394000,10.487667,10.362000,0.000019,94.855823,1234.876601,2018-09-29
58391.756458,-0.009560,0.003543,0.010093,0.002826,0.076570,0.017767,-113.221673,10.867643,10.695200,10.693929,10.524867,10.472929,10.393357,10.487429,10.360467,0.000017,94.551376,1234.841528,2018-09-30
58392.677951,-0.002999,0.004740,0.003452,0.004739,0.076733,0.017623,-113.221695,10.864214,10.691714,10.690067,10.521667,10.468500,10.390214,10.483800,10.357429,0.000017,94.738086,1234.641331,2018-10-01
58393.679421,-0.014524,0.003685,0.015518,0.003184,0.076353,0.017895,-113.225780,10.861400,10.688600,10.687143,10.518714,10.465733,10.387200,10.481714,10.354867,0.000017,94.233481,1234.189262,2018-10-02
58394.677465,-0.028849,0.003026,0.029954,0.002183,0.076182,0.017972,-113.222091,10.861357,10.688357,10.687867,10.519400,10.466286,10.387929,10.482400,10.355286,0.000017,94.109324,1235.324644,2018-10-03
58395.677951,-0.031920,0.003058,0.031672,0.003246,0.077531,0.018770,-113.222280,10.863071,10.690667,10.689429,10.520333,10.468933,10.390214,10.483929,10.357267,0.000012,95.783935,1235.434411,2018-10-04
58396.603889,-0.023916,0.002089,0.023814,0.002705,0.077047,0.018416,-113.223682,10.861000,10.688429,10.687533,10.518200,10.466071,10.387000,10.481000,10.354857,0.000016,95.173573,1235.265565,2018-10-05
58397.735579,-0.017666,0.003074,0.018240,0.003438,0.076405,0.017907,-113.222642,10.858143,10.685429,10.683867,10.515714,10.463500,10.385143,10.478600,10.352143,0.000016,94.266613,1233.772677,2018-10-06
58398.666574,-0.013536,0.003317,0.013831,0.003502,0.076766,0.017594,-113.220446,10.856143,10.683571,10.682267,10.513867,10.462286,10.382500,10.476867,10.350429,0.000017,94.828637,1235.302505,2018-10-07
58399.744063,-0.006042,0.004469,0.006090,0.005012,0.076810,0.017962,-113.221542,10.854200,10.681333,10.680571,10.511214,10.458800,10.380467,10.474357,10.348067,0.000017,94.860810,1235.012243,2018-10-08
58400.671794,0.012891,0.006493,-0.012946,0.005620,0.077217,0.018430,-113.220513,10.849667,10.676500,10.675933,10.506357,10.454500,10.375533,10.470133,10.343929,0.000021,95.342341,1234.730504,2018-10-09
58404.761169,-0.252385,0.033293,0.253468,0.033426,0.076762,0.018376,-113.237195,11.000867,10.827643,10.826800,10.655571,10.605429,10.524667,10.617533,10.492500,0.000001,94.766355,1234.541905,2018-10-13
58405.783576,-0.161915,0.020176,0.162159,0.018445,0.077128,0.018632,-113.235780,10.974071,10.800933,10.800357,10.628800,10.578571,10.498714,10.591571,10.465933,0.000001,95.309015,1235.722121,2018-10-14
58406.676979,-0.113868,0.011119,0.114806,0.011154,0.076710,0.018388,-113.235979,10.948467,10.775733,10.774429,10.603929,10.552800,10.472800,10.566000,10.440067,0.000001,94.767676,1235.405778,2018-10-15
58407.667454,-0.078204,0.007018,0.078595,0.005581,0.077192,0.018662,-113.235892,10.923643,10.751357,10.749867,10.579429,10.528143,10.448429,10.542200,10.416643,0.000001,95.394110,1235.810836,2018-10-16
58409.673449,-0.036641,0.003845,0.036868,0.003455,0.077215,0.018274,-113.239460,10.901000,10.727857,10.727000,10.558286,10.505929,10.426533,10.520867,10.394714,0.000002,95.437077,1235.991294,2018-10-18
58410.629931,-0.017048,0.005159,0.017791,0.006024,0.076843,0.017453,-113.237271,10.885929,10.713333,10.712071,10.542467,10.490733,10.412000,10.505357,10.379733,0.000002,94.885030,1234.793196,2018-10-19
58411.759340,0.005442,0.008811,-0.004840,0.008872,0.076850,0.018092,-113.236187,10.866467,10.693800,10.692571,10.522857,10.472133,10.392000,10.485929,10.359533,0.000002,95.030410,1236.568543,2018-10-20
58412.754537,0.029404,0.011805,-0.028757,0.011845,0.076862,0.018554,-113.234958,10.850071,10.677133,10.676000,10.506133,10.455267,10.375929,10.469929,10.343800,0.000002,94.963870,1235.505094,2018-10-21
58413.684618,0.042353,0.013865,-0.042189,0.014217,0.077445,0.018496,-113.234417,10.840071,10.667357,10.665929,10.497533,10.445714,10.366929,10.461000,10.334643,0.000002,95.715218,1235.912231,2018-10-22
58414.652488,0.076474,0.018106,-0.076136,0.018390,0.077240,0.017992,-113.239221,10.831714,10.658929,10.657867,10.488267,10.436571,10.358214,10.451933,10.325571,0.000002,95.417915,1235.348956,2018-10-23
58415.628113,0.089254,0.020044,-0.089383,0.020092,0.077620,0.017548,-113.235449,10.823643,10.650857,10.650133,10.480800,10.429214,10.349857,10.444133,10.316929,0.000002,95.865995,1235.062842,2018-10-24
58416.630984,0.097255,0.021182,-0.096674,0.021588,0.077077,0.018273,-113.235659,10.819929,10.646929,10.646000,10.477286,10.424357,10.346067,10.440333,10.313500,0.000002,95.212935,1235.297786,2018-10-25
58417.580394,0.110905,0.023121,-0.109801,0.023334,0.076481,0.017503,-113.235167,10.815571,10.643400,10.642214,10.473357,10.421000,10.342071,10.435857,10.310000,0.000002,94.546657,1236.204239,2018-10-26
58418.589896,0.137590,0.027448,-0.136743,0.027665,0.076495,0.017974,-113.236131,10.809214,10.635857,10.635071,10.466200,10.413714,10.335214,10.428733,10.302429,0.000002,94.553173,1236.068764,2018-10-27
58419.619433,0.147852,0.031647,-0.148409,0.030468,0.078126,0.018361,-113.236299,10.801467,10.628857,10.627500,10.459000,10.406286,10.327067,10.420929,10.294643,0.000002,96.609517,1236.579864,2018-10-28
58420.684618,0.136787,0.029223,-0.136979,0.028536,0.078128,0.017503,-113.235464,10.795400,10.623067,10.621929,10.453000,10.400933,10.321867,10.416071,10.289400,0.000002,96.565172,1235.984726,2018-10-29
58421.640891,0.134564,0.028363,-0.134428,0.027767,0.077459,0.017444,-113.236210,10.795267,10.621643,10.621267,10.452857,10.400857,10.322067,10.416071,10.289500,0.000002,95.709480,1235.620017,2018-10-30
58422.580463,0.126604,0.026682,-0.126741,0.027208,0.077596,0.017425,-113.238756,10.791643,10.619067,10.617286,10.448714,10.397067,10.318214,10.412071,10.285800,0.000002,95.849093,1235.232536,2018-10-31
58423.758229,0.105886,0.023862,-0.106356,0.023907,0.078014,0.017944,-113.234156,10.794200,10.621500,10.620857,10.452357,10.400214,10.321467,10.416571,10.289571,0.000002,96.372504,1235.324179,2018-11-01
58426.737130,0.095594,0.021809,-0.094818,0.021150,0.076706,0.018849,-113.232903,10.806933,10.634429,10.633429,10.465000,10.413071,10.334533,10.428071,10.301643,0.000003,94.712957,1234.760098,2018-11-04
58427.726748,0.113535,0.024354,-0.113872,0.024349,0.077808,0.017698,-113.234161,10.806000,10.633400,10.632000,10.463714,10.412000,10.333133,10.427429,10.301267,0.000003,96.187797,1236.220338,2018-11-05
58429.693889,0.085386,0.020313,-0.085069,0.019865,0.077433,0.017503,-113.232905,10.804571,10.631667,10.630857,10.462400,10.410429,10.332143,10.426400,10.300133,0.000003,95.635623,1235.072147,2018-11-07
58430.741238,0.092380,0.021118,-0.092795,0.020237,0.078006,0.018412,-113.232739,10.805286,10.632786,10.631467,10.463000,10.411000,10.332867,10.426933,10.300000,0.000003,96.358216,1235.260459,2018-11-08
58431.683125,0.094951,0.022455,-0.095309,0.022394,0.077670,0.017957,-113.232286,10.802643,10.629933,10.629000,10.460667,10.408286,10.328929,10.423333,10.296800,0.000004,95.920603,1234.982167,2018-11-09
58432.657234,0.103565,0.022861,-0.102330,0.021846,0.076231,0.017667,-113.234136,10.800267,10.627857,10.626333,10.457786,10.406643,10.327400,10.421267,10.295357,0.000004,94.085423,1234.220874,2018-11-10
58433.735532,0.108056,0.023546,-0.107887,0.022994,0.077682,0.017859,-113.231179,10.798500,10.625667,10.624571,10.455857,10.404667,10.326357,10.419214,10.293733,0.000003,95.869924,1234.138568,2018-11-11
58434.688854,0.100856,0.022406,-0.100199,0.023017,0.076853,0.019616,-113.232869,10.798929,10.626214,10.625133,10.456067,10.404286,10.325000,10.419400,10.292143,0.000004,94.930408,1235.218611,2018-11-12
58435.666759,0.106064,0.023092,-0.105301,0.023025,0.076848,0.018770,-113.231221,10.797067,10.624071,10.623400,10.454643,10.402000,10.322800,10.416857,10.290643,0.000004,94.965385,1235.751017,2018-11-13
58437.694583,0.140936,0.027379,-0.140330,0.028455,0.077233,0.017608,-113.237324,10.787929,10.614214,10.613733,10.444571,10.393286,10.314714,10.407933,10.282143,0.000004,95.404355,1235.285626,2018-11-15
58438.600208,0.142848,0.029135,-0.141849,0.028990,0.076757,0.018380,-113.230968,10.784267,10.611357,10.610867,10.441786,10.390071,10.311667,10.405214,10.279000,0.000004,94.765047,1234.616148,2018-11-16
58439.735995,0.164870,0.032021,-0.164062,0.031898,0.076987,0.018411,-113.230216,10.775286,10.603000,10.601267,10.432333,10.379714,10.301286,10.394600,10.268429,0.000004,95.128184,1235.634396,2018-11-17
58440.733530,0.200302,0.037327,-0.200267,0.036605,0.077627,0.017934,-113.230643,10.766429,10.593533,10.592714,10.423067,10.371867,10.293000,10.386357,10.260467,0.000004,96.010425,1236.812469,2018-11-18
58441.686725,0.215836,0.040037,-0.215366,0.038539,0.077322,0.017887,-113.231286,10.759071,10.586429,10.585467,10.416929,10.366429,10.286929,10.380467,10.255143,0.000004,95.566792,1235.957954,2018-11-19
58442.687477,0.222320,0.040497,-0.221376,0.040883,0.076596,0.018309,-113.234530,10.749714,10.577143,10.576214,10.407133,10.356286,10.277429,10.371400,10.245714,0.000004,94.663341,1235.879521,2018-11-20
58443.684120,0.203322,0.039196,-0.202862,0.038629,0.077078,0.018183,-113.232798,10.743357,10.571067,10.569929,10.400867,10.350067,10.270500,10.365071,10.238933,0.000005,95.268947,1235.999420,2018-11-21
58444.692593,0.206663,0.039293,-0.205462,0.038731,0.076435,0.018355,-113.232801,10.741200,10.568429,10.567357,10.399357,10.347714,10.268933,10.363143,10.237000,0.000004,94.451876,1235.718456,2018-11-22
58445.652002,0.211009,0.039393,-0.210376,0.039156,0.077189,0.017679,-113.232238,10.738714,10.566429,10.565267,10.397000,10.345357,10.266786,10.360933,10.234214,0.000005,95.448250,1236.556908,2018-11-23
58446.651609,0.218097,0.040002,-0.218174,0.040515,0.077783,0.017713,-113.232000,10.733929,10.561071,10.560200,10.391600,10.340500,10.261786,10.355067,10.229643,0.000005,96.040143,1234.712202,2018-11-24
58447.660058,0.222644,0.040791,-0.221224,0.040789,0.076306,0.016782,-113.231345,10.731133,10.558600,10.557714,10.388786,10.337133,10.258533,10.351286,10.226067,0.000005,94.289424,1235.667139,2018-11-25
58448.677014,0.217667,0.040921,-0.218180,0.040338,0.078028,0.017888,-113.231869,10.731200,10.558667,10.557714,10.389357,10.337067,10.257929,10.352643,10.225933,0.000005,96.456565,1236.176050,2018-11-26
58449.683333,0.205814,0.038146,-0.205537,0.038525,0.077199,0.018300,-113.231560,10.733714,10.561067,10.560286,10.392200,10.339667,10.260929,10.355286,10.229467,0.000005,95.370535,1235.384354,2018-11-27
58450.686111,0.193293,0.036284,-0.192017,0.036096,0.076641,0.017491,-113.231917,10.740714,10.568000,10.566929,10.399333,10.346500,10.268357,10.362333,10.235933,0.000005,94.658651,1235.093652,2018-11-28
58451.721609,0.222640,0.039863,-0.222347,0.040404,0.077571,0.017443,-113.236354,10.743867,10.571200,10.569929,10.402071,10.349333,10.271267,10.364857,10.238200,0.000004,95.737534,1234.193874,2018-11-29
58452.637766,0.223108,0.040743,-0.223082,0.040681,0.077505,0.018084,-113.231024,10.746714,10.574133,10.572571,10.405357,10.353267,10.274571,10.368786,10.242200,0.000005,95.732036,1235.166950,2018-11-30
58453.727465,0.206783,0.039258,-0.206047,0.039450,0.077148,0.018008,-113.231411,10.746357,10.573933,10.572786,10.404357,10.352133,10.273571,10.367857,10.241600,0.000005,95.348473,1235.924101,2018-12-01
58454.730625,0.194194,0.036404,-0.192958,0.036183,0.076550,0.016808,-113.230512,10.746429,10.573867,10.572857,10.404667,10.353867,10.274429,10.368571,10.242667,0.000006,94.612848,1235.962220,2018-12-02
58457.670521,0.194821,0.035587,-0.192966,0.035826,0.075805,0.017652,-113.235271,10.748929,10.576571,10.575600,10.407800,10.356000,10.277786,10.371800,10.244929,0.000005,93.606481,1234.825770,2018-12-05
58461.720324,0.181125,0.034244,-0.179680,0.033825,0.076325,0.016934,-113.230201,10.749000,10.576357,10.575143,10.406786,10.355500,10.276333,10.370429,10.244500,0.000006,94.275414,1235.180414,2018-12-09
58462.686505,0.175195,0.033042,-0.174022,0.033281,0.076934,0.018374,-113.230125,10.752071,10.579214,10.578400,10.410333,10.359214,10.280857,10.374533,10.248429,0.000006,95.246685,1238.030290,2018-12-10
58464.728391,0.188134,0.035781,-0.188178,0.035214,0.077564,0.017727,-113.228821,10.753000,10.580067,10.578500,10.410733,10.358933,10.280429,10.374429,10.248000,0.000006,95.737399,1234.299762,2018-12-12
58465.743403,0.209726,0.039884,-0.208588,0.038665,0.076772,0.018704,-113.232500,10.751733,10.579071,10.577786,10.409214,10.358467,10.279467,10.373071,10.247214,0.000006,94.869911,1235.741950,2018-12-13
58466.733981,0.177925,0.035614,-0.178852,0.035077,0.078658,0.017440,-113.229766,10.749143,10.576571,10.575533,10.407200,10.355571,10.277286,10.370600,10.245286,0.000007,97.132929,1234.872641,2018-12-14
58467.728507,0.180314,0.034840,-0.179981,0.034399,0.077417,0.017206,-113.228354,10.750133,10.577733,10.576643,10.408071,10.357200,10.278286,10.372429,10.246200,0.000006,95.644723,1235.450085,2018-12-15
58468.726644,0.189318,0.036313,-0.187624,0.034674,0.076060,0.017979,-113.229883,10.749000,10.576357,10.575800,10.407533,10.356000,10.276786,10.370933,10.244786,0.000007,94.018966,1236.120614,2018-12-16
58469.670347,0.182398,0.035690,-0.181394,0.034841,0.076956,0.018239,-113.229708,10.749467,10.577429,10.575867,10.407714,10.357071,10.278333,10.372067,10.246143,0.000006,95.063613,1235.302650,2018-12-17
58470.661678,0.178793,0.034235,-0.178719,0.033633,0.077627,0.017458,-113.229238,10.751143,10.579067,10.577214,10.409000,10.358267,10.279643,10.374214,10.247600,0.000007,95.896428,1235.354391,2018-12-18
58471.683877,0.205905,0.039026,-0.205590,0.037841,0.077136,0.018515,-113.233688,10.751357,10.578357,10.577933,10.409214,10.357571,10.279133,10.372933,10.246857,0.000006,95.196782,1234.139015,2018-12-19
58473.678160,0.161748,0.033198,-0.161161,0.032334,0.077179,0.019163,-113.228940,10.757286,10.584400,10.583500,10.415357,10.364333,10.285857,10.379857,10.253133,0.000006,95.466715,1236.952481,2018-12-21
58475.692593,0.174269,0.033554,-0.172458,0.033491,0.076149,0.017825,-113.227961,10.755200,10.582214,10.581429,10.413143,10.362786,10.283333,10.377357,10.251286,0.000006,94.147919,1236.357364,2018-12-23
58476.654687,0.178300,0.033776,-0.178414,0.033747,0.077924,0.017940,-113.227903,10.752933,10.579786,10.579133,10.410500,10.359786,10.281200,10.375143,10.249000,0.000007,96.423559,1237.408185,2018-12-24
58477.684861,0.179687,0.033323,-0.178224,0.033512,0.076089,0.017715,-113.228201,10.752400,10.578667,10.578786,10.410357,10.359267,10.280933,10.375143,10.248000,0.000007,94.093585,1236.628556,2018-12-25
58478.716123,0.176229,0.033744,-0.174918,0.033132,0.076518,0.017727,-113.228006,10.751200,10.578000,10.577500,10.409429,10.359000,10.279600,10.374214,10.247429,0.000008,94.568391,1235.891587,2018-12-26
58479.642257,0.198191,0.036501,-0.197102,0.036388,0.076837,0.018070,-113.233488,10.755000,10.581867,10.581214,10.412929,10.363067,10.284143,10.378071,10.251933,0.000007,95.021200,1236.663950,2018-12-27
58480.627593,0.201663,0.037304,-0.201165,0.036154,0.077437,0.018024,-113.230812,10.757000,10.584333,10.583286,10.415333,10.365200,10.286071,10.380929,10.254267,0.000008,95.745964,1236.431803,2018-12-28
58481.778067,0.214640,0.039475,-0.214392,0.040547,0.077473,0.018956,-113.229187,10.753600,10.580429,10.579429,10.410857,10.360286,10.281400,10.375214,10.249429,0.000008,95.762127,1236.075891,2018-12-29
58482.731262,0.222926,0.043193,-0.221249,0.041781,0.076290,0.018549,-113.227292,10.745143,10.572267,10.571000,10.402400,10.351600,10.271714,10.366000,10.239933,0.000008,94.357863,1236.836267,2018-12-30
58483.694792,0.207376,0.039585,-0.207043,0.038323,0.077520,0.018749,-113.227883,10.741933,10.569000,10.568400,10.399571,10.348857,10.270067,10.363714,10.237643,0.000008,95.847716,1236.432194,2018-12-31
58485.666632,0.205303,0.039413,-0.205179,0.037686,0.077589,0.019414,-113.227448,10.742143,10.569357,10.568267,10.400500,10.349429,10.270867,10.364667,10.238500,0.000008,96.001164,1237.305753,2019-01-02
58486.673935,0.195874,0.037863,-0.195113,0.036234,0.076874,0.017555,-113.231560,10.742857,10.569714,10.568600,10.400467,10.349000,10.270286,10.363867,10.237714,0.000007,94.995207,1235.728640,2019-01-03
