
jd,d_a,d_a_std,d_b,d_b_std,dd,dd_std,tccd,t1,t2,t3,t4,t5,t6,t7,t8,p,dd_rv,date
58684.837627,0.277304,0.028427,0.278494,0.022177,0.075182,0.018449,-113.234818,10.941267,10.768200,10.767143,10.597357,10.545933,10.466933,10.560571,10.434067,0.000002,93.832447,2019-07-20
58685.834931,0.271945,0.028165,0.272307,0.021110,0.076007,0.019103,-113.234083,10.935933,10.763286,10.761400,10.592214,10.540286,10.461400,10.555200,10.428143,0.000002,94.822101,2019-07-21
58686.709491,0.269293,0.027997,0.270285,0.021001,0.075498,0.018268,-113.234646,10.932533,10.759929,10.758400,10.589429,10.537214,10.458600,10.552143,10.425714,0.000002,94.320625,2019-07-22
58687.711690,0.272329,0.028556,0.272717,0.021232,0.076248,0.019104,-113.234500,10.932929,10.760267,10.758786,10.590357,10.537667,10.459214,10.553286,10.426333,0.000002,95.108089,2019-07-23
58688.762546,0.274905,0.028529,0.275558,0.020804,0.075770,0.019327,-113.233201,10.933714,10.761071,10.760071,10.591200,10.539143,10.460500,10.554133,10.427571,0.000002,94.374294,2019-07-24
58689.752674,0.266256,0.026672,0.266950,0.020472,0.075600,0.018571,-113.238240,10.933071,10.760267,10.758857,10.590071,10.537800,10.459429,10.553143,10.426200,0.000002,94.561858,2019-07-25
58690.668993,0.260194,0.025702,0.261849,0.019835,0.074748,0.019047,-113.234682,10.931286,10.759067,10.757357,10.588733,10.535400,10.456571,10.550643,10.424067,0.000002,93.473428,2019-07-26
58691.628669,0.250030,0.023950,0.250106,0.017838,0.076470,0.019221,-113.233464,10.929200,10.756500,10.755533,10.586500,10.533214,10.454667,10.548143,10.421857,0.000002,95.640906,2019-07-27
58692.640000,0.248227,0.024384,0.248626,0.016991,0.076039,0.018462,-113.234210,10.924429,10.751571,10.750600,10.581533,10.527857,10.449429,10.543067,10.416714,0.000002,94.871144,2019-07-28
58693.823553,0.256989,0.025280,0.258033,0.018287,0.075361,0.018760,-113.233333,10.922571,10.749429,10.748267,10.579800,10.526714,10.447857,10.542733,10.416143,0.000002,93.941943,2019-07-29
58694.726470,0.250731,0.024589,0.251310,0.017594,0.075776,0.018418,-113.233175,10.921214,10.748214,10.747571,10.578267,10.526071,10.446786,10.541000,10.414214,0.000002,94.575578,2019-07-30
58695.727292,0.244078,0.024921,0.245064,0.016697,0.075484,0.017992,-113.232675,10.918286,10.745600,10.744357,10.575214,10.523133,10.443786,10.538357,10.411867,0.000002,94.100095,2019-07-31
58696.751690,0.238299,0.023391,0.239012,0.015885,0.075788,0.019014,-113.237019,10.915733,10.742786,10.741714,10.572643,10.520600,10.441333,10.535500,10.409071,0.000002,94.576818,2019-08-01
58697.826111,0.245261,0.023517,0.245179,0.016491,0.076440,0.018522,-113.234167,10.915571,10.742000,10.741333,10.573200,10.520143,10.441786,10.535800,10.409071,0.000002,95.438611,2019-08-02
58699.801204,0.249919,0.024733,0.250172,0.016969,0.076410,0.017996,-113.233214,10.917000,10.744143,10.743267,10.574600,10.521786,10.442857,10.537133,10.410429,0.000002,95.248398,2019-08-04
58700.655602,0.251418,0.025085,0.253120,0.018035,0.074773,0.018573,-113.231708,10.918143,10.745071,10.744214,10.575933,10.523000,10.444071,10.537800,10.411571,0.000002,93.367819,2019-08-05
58701.639340,0.252747,0.025244,0.253769,0.018451,0.075497,0.018150,-113.233825,10.919733,10.746800,10.745643,10.577071,10.525000,10.445933,10.540000,10.413400,0.000002,94.228155,2019-08-06
58702.643646,0.246781,0.024561,0.247787,0.016929,0.075454,0.018010,-113.236854,10.917800,10.745429,10.743600,10.575214,10.522857,10.443933,10.538000,10.411643,0.000002,94.163737,2019-08-07
58703.636609,0.243133,0.024515,0.244307,0.015639,0.075198,0.018458,-113.234726,10.915333,10.742286,10.741200,10.572571,10.520571,10.441467,10.535733,10.408929,0.000002,93.599557,2019-08-08
58704.850718,0.245212,0.024125,0.245814,0.016415,0.075825,0.019751,-113.231344,10.914786,10.741400,10.740929,10.571643,10.519467,10.440643,10.534214,10.408000,0.000002,94.574486,2019-08-09
58705.825463,0.242766,0.023625,0.243532,0.015635,0.075608,0.018597,-113.231305,10.915286,10.741533,10.741071,10.572200,10.519733,10.440643,10.534857,10.408533,0.000002,94.321218,2019-08-10
58706.825139,0.242640,0.023950,0.243435,0.016672,0.075551,0.018679,-113.231244,10.916429,10.743267,10.742786,10.573533,10.520133,10.441214,10.535500,10.409400,0.000002,94.431423,2019-08-11
58707.710312,0.245755,0.024656,0.244996,0.016252,0.077255,0.018606,-113.231539,10.918000,10.745333,10.744143,10.575733,10.521933,10.442714,10.537214,10.410467,0.000002,96.223776,2019-08-12
58708.728137,0.253897,0.025856,0.254582,0.019310,0.075621,0.018031,-113.233883,10.918071,10.744867,10.743500,10.575429,10.521467,10.442571,10.536429,10.409533,0.000002,94.480386,2019-08-13
58709.701319,0.259772,0.027134,0.260490,0.018523,0.075759,0.019630,-113.235271,10.921000,10.748143,10.747133,10.578357,10.525071,10.446533,10.540786,10.413714,0.000002,94.344042,2019-08-14
58710.726389,0.274811,0.027892,0.274705,0.021705,0.076492,0.019015,-113.231610,10.926643,10.753786,10.753267,10.584533,10.531286,10.453214,10.547000,10.420357,0.000002,95.581445,2019-08-15
58711.603009,0.282123,0.029726,0.282835,0.022240,0.075703,0.017540,-113.229417,10.930400,10.757143,10.756357,10.588286,10.534533,10.456067,10.549929,10.423214,0.000002,94.357121,2019-08-16
58712.790093,0.267675,0.027091,0.268412,0.019648,0.075780,0.019103,-113.229958,10.928800,10.755600,10.754643,10.585929,10.533467,10.454467,10.548071,10.421933,0.000002,94.511265,2019-08-17
58713.814965,0.262631,0.026012,0.263168,0.019291,0.075874,0.019068,-113.230113,10.926333,10.752857,10.752067,10.582571,10.530857,10.451867,10.545286,10.419357,0.000002,94.857074,2019-08-18
58715.650081,0.268264,0.027441,0.269634,0.019918,0.075069,0.019004,-113.231761,10.924357,10.751667,10.750857,10.581467,10.529333,10.450429,10.543643,10.417667,0.000002,93.562431,2019-08-20
58716.688796,0.279266,0.027868,0.279520,0.021606,0.076105,0.019354,-113.231045,10.927933,10.755200,10.754357,10.585714,10.531933,10.453000,10.547143,10.420867,0.000002,94.990837,2019-08-21
58717.815903,0.261877,0.025747,0.262473,0.018545,0.075780,0.019370,-113.236636,10.926857,10.754133,10.752429,10.583667,10.530933,10.452071,10.545929,10.419400,0.000002,94.549364,2019-08-22
58718.805255,0.255014,0.024500,0.256609,0.018644,0.074902,0.018208,-113.232188,10.922786,10.749667,10.748571,10.580000,10.526800,10.447786,10.541500,10.415000,0.000002,93.703083,2019-08-23
58719.829028,0.246153,0.024222,0.246508,0.017048,0.076161,0.019022,-113.230026,10.919214,10.746000,10.744867,10.576133,10.522357,10.443071,10.537267,10.410286,0.000003,95.060309,2019-08-24
58720.806088,0.238369,0.022978,0.238566,0.016014,0.076261,0.018849,-113.229786,10.915200,10.741800,10.741000,10.572286,10.518933,10.439733,10.533643,10.407533,0.000003,95.241924,2019-08-25
58721.734873,0.230478,0.021801,0.230272,0.013423,0.076702,0.019530,-113.230370,10.911143,10.738286,10.737400,10.568200,10.515500,10.436429,10.530000,10.403714,0.000003,95.681255,2019-08-26
58722.735984,0.228448,0.020676,0.228142,0.013141,0.076661,0.018076,-113.231136,10.906929,10.734067,10.732929,10.563857,10.511400,10.432571,10.525857,10.400000,0.000003,95.821408,2019-08-27
58723.776447,0.233527,0.022424,0.233596,0.014824,0.076322,0.019512,-113.230078,10.906643,10.733786,10.732333,10.564067,10.511000,10.431643,10.525467,10.399286,0.000004,95.203434,2019-08-28
58724.733762,0.235185,0.022371,0.234905,0.014854,0.076681,0.018102,-113.229827,10.907857,10.734857,10.733733,10.565214,10.511857,10.433500,10.527000,10.400786,0.000002,95.669789,2019-08-29
58725.706134,0.235246,0.022636,0.236088,0.014728,0.075593,0.017719,-113.229827,10.909643,10.736429,10.735800,10.566933,10.514214,10.435429,10.528867,10.402643,0.000003,94.312500,2019-08-30
58726.802419,0.221717,0.019969,0.222161,0.012861,0.075900,0.018645,-113.230646,10.905867,10.732857,10.731800,10.562643,10.510143,10.431333,10.525286,10.398857,0.000003,94.872891,2019-08-31
58727.798542,0.217761,0.019863,0.217256,0.013387,0.076982,0.017619,-113.229655,10.902933,10.730286,10.729000,10.560071,10.506929,10.427933,10.522214,10.395357,0.000003,96.385641,2019-09-01
58729.775451,0.221861,0.020236,0.221945,0.013166,0.076286,0.018416,-113.234903,10.900000,10.727400,10.726143,10.558200,10.504333,10.425500,10.519929,10.392600,0.000003,95.145490,2019-09-03
58730.709988,0.223348,0.021002,0.224028,0.012992,0.075530,0.017602,-113.230409,10.903929,10.731133,10.729857,10.561214,10.507600,10.429500,10.523429,10.396200,0.000004,94.273552,2019-09-04
58731.713819,0.225490,0.021397,0.225827,0.013366,0.076380,0.019017,-113.229312,10.906000,10.733143,10.732071,10.563571,10.510286,10.431067,10.525286,10.398143,0.000003,95.277619,2019-09-05
58732.641053,0.220986,0.020033,0.220690,0.011378,0.076689,0.018958,-113.228488,10.904733,10.732071,10.731067,10.561571,10.508786,10.430067,10.523286,10.396857,0.000003,95.591745,2019-09-06
58733.791181,0.209407,0.018639,0.208941,0.010521,0.077219,0.018836,-113.229458,10.899786,10.726929,10.725800,10.556867,10.503071,10.424286,10.517667,10.391429,0.000003,96.282886,2019-09-07
58734.788750,0.203054,0.017335,0.202973,0.009165,0.076602,0.018166,-113.229013,10.894429,10.721467,10.720429,10.551067,10.497933,10.419357,10.513071,10.386533,0.000003,95.507079,2019-09-08
58736.672870,0.180173,0.014278,0.178818,0.007973,0.078178,0.018038,-113.229851,10.886714,10.713786,10.712800,10.543533,10.490500,10.411357,10.505200,10.379357,0.000004,97.835133,2019-09-10
58737.651285,0.195866,0.016876,0.194866,0.009701,0.077794,0.018780,-113.234583,10.886929,10.713714,10.712467,10.544133,10.491143,10.412143,10.505933,10.379571,0.000003,97.206024,2019-09-11
58738.728866,0.176795,0.014253,0.175191,0.006641,0.078316,0.018014,-113.230545,10.879857,10.707067,10.705714,10.537071,10.484200,10.405643,10.499357,10.372667,0.000004,98.160835,2019-09-12
58739.677500,0.178970,0.014898,0.179363,0.008043,0.076078,0.017234,-113.229000,10.875533,10.702714,10.701429,10.532857,10.480929,10.401733,10.495000,10.369143,0.000004,95.358065,2019-09-13
58740.795255,0.173541,0.014471,0.173295,0.006137,0.076659,0.020375,-113.229396,10.872333,10.699071,10.698571,10.529143,10.477067,10.398667,10.491929,10.365643,0.000004,95.699370,2019-09-14
58741.796123,0.171750,0.014465,0.172497,0.004728,0.076134,0.018236,-113.227732,10.871000,10.697929,10.696867,10.528143,10.475857,10.396857,10.490467,10.363929,0.000005,95.165101,2019-09-15
58742.712361,0.173019,0.014837,0.172672,0.007504,0.077078,0.017258,-113.229357,10.870533,10.697500,10.696467,10.527714,10.474929,10.396533,10.490067,10.364000,0.000005,96.316314,2019-09-16
58743.715023,0.167706,0.014068,0.168371,0.006922,0.075949,0.017959,-113.228994,10.870267,10.698000,10.696571,10.527786,10.475500,10.396333,10.489786,10.363786,0.000005,95.419700,2019-09-17
58745.718125,0.180451,0.016741,0.182463,0.007875,0.074560,0.017693,-113.233229,10.874800,10.701857,10.700857,10.532714,10.480000,10.401467,10.495429,10.368643,0.000003,93.241978,2019-09-19
58746.700359,0.187073,0.016027,0.187995,0.008090,0.075593,0.017959,-113.230464,10.880667,10.708357,10.706286,10.538786,10.485800,10.407400,10.501143,10.374714,0.000003,94.319644,2019-09-20
58747.727419,0.179941,0.014823,0.180072,0.009216,0.076442,0.016582,-113.228506,10.878357,10.705800,10.704071,10.535286,10.483133,10.404143,10.497857,10.370933,0.000003,95.867279,2019-09-21
58748.715486,0.179806,0.016126,0.181571,0.006821,0.074696,0.016310,-113.228149,10.875929,10.703000,10.701867,10.532867,10.480286,10.401071,10.494667,10.368643,0.000003,93.249922,2019-09-22
58750.673495,0.186095,0.016556,0.185667,0.008896,0.077066,0.016963,-113.228532,10.875571,10.702714,10.701867,10.532800,10.480214,10.401429,10.495267,10.369286,0.000003,96.516400,2019-09-24
58751.593484,0.189469,0.017641,0.189790,0.007659,0.076288,0.016686,-113.230039,10.878643,10.705857,10.704600,10.536667,10.483071,10.404286,10.498400,10.371643,0.000003,95.358830,2019-09-25
58752.578090,0.200382,0.018191,0.199491,0.009350,0.077501,0.019152,-113.228292,10.881533,10.709143,10.707429,10.538929,10.486571,10.407667,10.501643,10.375286,0.000004,96.801062,2019-09-26
58753.564977,0.195407,0.017365,0.197209,0.009746,0.074494,0.021105,-113.231054,10.882071,10.709143,10.708333,10.540200,10.487429,10.408571,10.502800,10.376214,0.000003,93.086343,2019-09-27
58754.773854,0.194049,0.017248,0.192089,0.008813,0.078618,0.019031,-113.228045,10.881929,10.709133,10.707714,10.539067,10.486143,10.407500,10.500800,10.375200,0.000003,98.392736,2019-09-28
58755.771898,0.191529,0.017003,0.192442,0.009898,0.076189,0.018451,-113.228167,10.881867,10.708857,10.707214,10.539286,10.486071,10.407000,10.500857,10.374357,0.000004,95.532833,2019-09-29
58756.705625,0.191641,0.016113,0.190672,0.008124,0.077867,0.018675,-113.226792,10.881067,10.708357,10.707000,10.538643,10.485357,10.406467,10.500429,10.374071,0.000004,97.745416,2019-09-30
58757.735417,0.185571,0.016131,0.186436,0.007615,0.075887,0.018650,-113.227589,10.880867,10.707929,10.706286,10.537786,10.484929,10.406267,10.500357,10.373357,0.000004,94.817157,2019-10-01
58758.692986,0.207367,0.019147,0.206450,0.009703,0.077780,0.018912,-113.230482,10.884600,10.711800,10.710500,10.542429,10.488867,10.410133,10.504357,10.377400,0.000004,97.144037,2019-10-02
58759.707361,0.214635,0.020325,0.214127,0.012220,0.076941,0.019356,-113.229101,10.888200,10.715571,10.714286,10.546143,10.493357,10.414333,10.508643,10.381929,0.000004,96.174070,2019-10-03
58760.686030,0.214026,0.019952,0.214531,0.011445,0.076235,0.018017,-113.227946,10.889867,10.717000,10.716000,10.547429,10.494286,10.415200,10.509143,10.383286,0.000004,95.377598,2019-10-04
58761.800648,0.213321,0.019288,0.213405,0.012873,0.076539,0.017343,-113.227774,10.889333,10.716786,10.715000,10.546357,10.493500,10.414533,10.508500,10.381571,0.000004,96.173145,2019-10-05
58763.750822,0.214922,0.019754,0.213436,0.012561,0.077982,0.016838,-113.227417,10.889533,10.716800,10.715500,10.546857,10.493133,10.413933,10.508071,10.381800,0.000004,97.706630,2019-10-07
58764.692280,0.217224,0.019562,0.217603,0.012914,0.076409,0.015550,-113.226833,10.890333,10.717214,10.716214,10.547786,10.494357,10.415067,10.508786,10.382571,0.000005,95.940531,2019-10-08
58765.680046,0.221107,0.019296,0.221289,0.013418,0.075991,0.017825,-113.227670,10.892857,10.719600,10.718643,10.550267,10.496400,10.417786,10.511000,10.385133,0.000005,95.200641,2019-10-09
58766.679803,0.226197,0.021186,0.226585,0.014741,0.076703,0.016797,-113.229614,10.895000,10.721933,10.721786,10.552267,10.499071,10.419643,10.514267,10.387067,0.000004,96.225233,2019-10-10
58767.647060,0.234924,0.021536,0.233703,0.016094,0.077722,0.018095,-113.228292,10.899467,10.726929,10.725733,10.557429,10.503786,10.425200,10.518933,10.392000,0.000004,97.714203,2019-10-11
58770.676910,0.214809,0.019403,0.216978,0.011680,0.074619,0.017270,-113.229938,10.897267,10.724733,10.723357,10.554500,10.502333,10.423067,10.516571,10.390400,0.000004,93.279579,2019-10-14
58771.696875,0.218028,0.019632,0.217944,0.013165,0.076886,0.018009,-113.227443,10.893214,10.720200,10.719000,10.550643,10.497533,10.418429,10.512286,10.386000,0.000004,96.559732,2019-10-15
58772.709549,0.213292,0.019519,0.214390,0.012743,0.075634,0.018572,-113.226201,10.891286,10.719000,10.717800,10.548800,10.496429,10.417643,10.511267,10.385357,0.000005,94.915058,2019-10-16
58773.702187,0.209675,0.018318,0.209686,0.012160,0.077033,0.016396,-113.225838,10.890857,10.717786,10.717067,10.547933,10.495500,10.417071,10.510400,10.384214,0.000004,96.624704,2019-10-17
58774.670394,0.199849,0.018381,0.200468,0.010056,0.076083,0.016151,-113.226940,10.886929,10.713929,10.712933,10.544000,10.492071,10.412500,10.505867,10.380357,0.000005,95.268830,2019-10-18
58775.699225,0.177271,0.014714,0.177516,0.008089,0.076533,0.017643,-113.226858,10.882357,10.709533,10.708857,10.539400,10.486533,10.407857,10.501500,10.375400,0.000006,95.935782,2019-10-19
58777.681771,0.165931,0.012253,0.166925,0.007031,0.075755,0.016123,-113.225695,10.871929,10.699067,10.697929,10.529000,10.476333,10.397286,10.491071,10.365200,0.000007,95.246844,2019-10-21
