bjd,rvc,e_rvc,avc,e_avc,nzp_date,e_nzp_date,nzp_obs,e_nzp_obs,tzp_pix,tzp_pix_w,tzp_rv,tzp_rv_w,pix2ms,t1,t2,t3,t4,t5,t6,t7,t8,pres,star,spt
2458305.392300,-17.033920,1.007144,-8.178410,1.152496,1.814928,1.125981,1.705830,0.560276,0.002800,-0.000007,3.456216,-0.070631,1257.671841,10.856000,10.683455,10.682273,10.527333,10.462083,10.383167,10.477182,10.350500,0.000008,J13229+244,M4.0 V
2458306.438200,-11.603894,1.379943,-0.632389,1.773380,1.042154,1.058821,-0.410164,1.113837,0.003385,-0.000095,4.164014,-0.207688,1257.053731,10.862250,10.689636,10.688833,10.519667,10.468333,10.389182,10.483182,10.356417,0.000009,J13229+244,M4.0 V
2458307.439500,-2.543634,1.621391,5.690508,1.912190,4.132967,0.848990,2.327198,1.013686,0.003270,-0.000022,4.046397,-0.093636,1258.250246,10.864583,10.692455,10.691417,10.521417,10.470500,10.391273,10.485091,10.359083,0.000011,J13229+244,M4.0 V
2458309.364600,-12.206498,0.918500,-3.253925,1.886044,2.345094,1.478348,1.608767,1.647276,0.002590,0.000022,3.200929,-0.027205,1258.112826,10.864455,10.692091,10.691091,10.521636,10.470500,10.391667,10.484818,10.358500,0.000011,J13229+244,M4.0 V
2458051.341300,-2.898114,0.926333,-0.250677,1.448581,4.285932,1.201011,2.015176,1.113685,-0.000754,-0.000135,-0.947802,-0.169463,1257.620814,10.885273,10.712500,10.711909,10.542182,10.492917,10.413818,10.507167,10.380833,0.000002,J17355+616,M0.5 V
2458052.367200,0.999803,1.117793,4.061152,1.247563,3.383715,0.658102,1.601263,0.554034,-0.000004,0.000025,-0.022898,0.013582,1257.490809,10.886250,10.714455,10.712500,10.544167,10.493818,10.415083,10.508636,10.382364,0.000002,J17355+616,M0.5 V
2458095.239100,-13.094506,1.159938,-5.635037,1.497670,-2.395280,0.825667,-2.796856,0.947397,0.000198,0.000272,0.283270,0.375614,1258.177976,10.779667,10.607000,10.606417,10.437917,10.388182,10.309545,10.403364,10.277273,0.000006,J17355+616,M0.5 V
2458119.735900,-8.202368,1.247785,-1.791173,1.519844,-1.335858,0.843387,-1.748582,0.867732,0.001889,0.000669,2.416775,0.878478,1258.704658,10.763750,10.592000,10.589818,10.421667,10.371917,10.293455,10.387091,10.260917,0.000009,J17355+616,M0.5 V
2458122.728600,-2.429994,1.525300,2.776512,1.868350,0.611164,1.055132,-0.543893,1.078977,0.001630,0.000244,2.089711,0.343281,1259.227285,10.769000,10.596750,10.595182,10.426636,10.377500,10.299000,10.392636,10.266583,0.000008,J17355+616,M0.5 V
2458134.700800,-5.921058,1.361626,-0.139458,1.576165,0.155287,0.797755,-1.118987,0.793895,0.001078,0.000100,1.386544,0.155984,1257.367094,10.772091,10.599333,10.598167,10.430000,10.379750,10.301333,10.395333,10.268917,0.000009,J17355+616,M0.5 V
2458140.675300,-5.572471,1.385166,-2.552642,1.601172,2.442756,0.733254,1.642784,0.803161,0.000183,-0.000051,0.217379,-0.076200,1257.616855,10.793091,10.620417,10.618818,10.450000,10.402091,10.322636,10.416273,10.290545,0.000011,J17355+616,M0.5 V
2458375.434900,-6.510377,7.148000,20.561685,7.397777,2.116151,3.864656,0.040941,1.906096,0.005454,0.000503,6.821480,0.590042,1258.766671,10.872000,10.699182,10.698750,10.529833,10.477727,10.399545,10.493500,10.366818,0.000014,J18022+642,M5.0 V
2458381.498800,-58.273469,10.719670,-32.390573,10.735430,3.079026,0.508361,1.230106,0.581495,0.002266,-0.000145,2.798770,-0.234458,1259.385241,10.862500,10.689909,10.689083,10.520727,10.468000,10.389417,10.484000,10.357727,0.000014,J18022+642,M5.0 V
2458382.319800,-28.707225,5.632984,-3.167656,5.706654,2.862574,0.908415,1.573433,0.913998,0.004154,0.000391,5.155338,0.419391,1259.448915,10.865091,10.692417,10.691545,10.522750,10.470667,10.391727,10.486000,10.359250,0.000015,J18022+642,M5.0 V
2458383.305800,6.363737,6.414994,35.225605,6.435708,-0.952621,0.573371,-1.748866,0.515931,0.003558,0.000397,4.388130,0.412808,1259.174691,10.868545,10.695250,10.694909,10.525667,10.473833,10.395545,10.489273,10.362833,0.000017,J18022+642,M5.0 V
2458392.299200,27.213267,8.585166,54.238037,8.607125,1.495676,0.576602,0.088232,0.614426,0.006662,-0.000546,8.374232,-0.687321,1257.238989,10.867545,10.694909,10.694000,10.525167,10.472636,10.393000,10.487167,10.361091,0.000017,J18022+642,M5.0 V
2458393.373900,-20.700389,9.094784,6.698834,9.121491,1.161373,0.538681,-0.286221,0.697496,0.002634,-0.000174,3.312097,-0.218539,1257.412387,10.863182,10.690273,10.689083,10.519833,10.467273,10.387909,10.482583,10.355455,0.000017,J18022+642,M5.0 V
2458394.381500,-93.368026,13.184508,-66.158519,13.217527,0.674997,1.005641,-0.096505,0.933687,0.000763,-0.000287,0.949270,-0.370646,1257.576212,10.860273,10.688250,10.686636,10.518083,10.464750,10.385909,10.480182,10.353583,0.000019,J18022+642,M5.0 V
2458395.377800,20.514453,11.493648,49.402154,11.590194,-0.857441,1.477503,-1.774698,1.492867,0.003556,-0.000309,4.448375,-0.410346,1257.562407,10.861364,10.688917,10.687818,10.519167,10.466333,10.387545,10.482000,10.355083,0.000017,J18022+642,M5.0 V
2458396.374300,-77.562204,10.148607,-48.638152,10.173337,-1.216551,0.812371,-1.811049,0.708913,0.002047,0.000054,2.539070,0.035390,1257.388658,10.862000,10.689583,10.688182,10.519833,10.467000,10.388545,10.482545,10.355667,0.000014,J18022+642,M5.0 V
2458397.474600,-91.155605,10.310946,-63.071586,10.374210,-0.279680,1.254456,-0.971017,1.143950,0.002145,-0.000085,2.671111,-0.130960,1257.129949,10.859182,10.686250,10.684636,10.516167,10.464333,10.385545,10.479818,10.352917,0.000017,J18022+642,M5.0 V
2458398.364900,-72.930770,11.403430,-45.044902,11.461786,0.011432,1.140498,-0.772866,1.155133,0.004625,-0.000224,5.800539,-0.292655,1256.772758,10.857167,10.685000,10.683545,10.514182,10.461917,10.383167,10.477000,10.350273,0.000017,J18022+642,M5.0 V
2458399.378700,3.914743,10.391937,30.709941,10.418355,1.529434,0.692794,0.317804,0.741464,0.006089,0.000052,7.648963,0.057365,1257.604936,10.855167,10.682818,10.681250,10.512182,10.460545,10.381583,10.475667,10.349091,0.000017,J18022+642,M5.0 V
2458065.415300,-5.883540,0.882387,1.241374,1.146445,0.738148,0.752065,-0.299349,0.731936,0.000029,0.000107,0.094025,0.189773,1257.106728,10.849083,10.676833,10.674727,10.505667,10.456417,10.377091,10.471091,10.344750,0.000002,J23419+441,M5.0 V
2458136.347300,-7.591834,0.947490,-0.692910,1.373854,0.688870,0.880292,-0.073359,0.994856,0.001469,0.000266,1.854352,0.340316,1257.550090,10.782636,10.610083,10.609182,10.440636,10.391500,10.312818,10.406545,10.280417,0.000009,J23419+441,M5.0 V
2458143.291900,-7.418304,0.894871,-1.326790,1.297091,1.570092,0.974085,0.734051,0.938963,-0.000664,-0.000152,-0.801678,-0.160582,1257.308766,10.783727,10.611091,10.609833,10.441667,10.393091,10.314167,10.407833,10.281583,0.000011,J23419+441,M5.0 V
2458297.651400,-6.243185,1.003004,1.144493,1.407042,0.527547,0.777809,-0.562113,0.986787,0.002264,-0.000076,2.866910,-0.074674,1256.562860,10.832250,10.660000,10.658750,10.490167,10.437909,10.358818,10.453273,10.326417,0.000010,J23419+441,M5.0 V
2458302.618800,-5.606419,0.945142,1.934018,1.179543,0.623230,0.648371,-0.714872,0.705711,0.005226,-0.000019,6.536457,-0.060746,1258.118820,10.851000,10.678417,10.677500,10.508167,10.455909,10.377545,10.471500,10.344636,0.000010,J23419+441,M5.0 V
2458321.637100,-9.360146,0.885803,-4.298956,1.092857,2.376090,0.760668,1.764375,0.640069,0.003957,-0.000139,4.934004,-0.218143,1257.934870,10.859667,10.686818,10.685750,10.516750,10.464636,10.386182,10.479667,10.353455,0.000010,J23419+441,M5.0 V
2458326.602900,-6.685683,0.664024,-3.606358,1.065153,4.812215,0.834827,3.746240,0.832841,0.003525,0.000002,4.340313,-0.089375,1258.581181,10.875833,10.703167,10.702091,10.533000,10.481091,10.402167,10.496500,10.369636,0.000009,J23419+441,M5.0 V
2458329.447700,-9.182501,0.805497,-2.127308,1.050452,0.738491,0.794684,-0.229629,0.674258,0.002320,0.000069,2.821246,-0.008531,1258.391889,10.880000,10.707091,10.705417,10.536167,10.484417,10.405182,10.499091,10.372833,0.000010,J23419+441,M5.0 V
2458332.487800,-9.845990,0.809289,-3.253602,1.165914,1.386906,0.784704,0.233176,0.839289,0.003599,-0.000048,4.430465,-0.155349,1258.568225,10.883818,10.711250,10.709818,10.541000,10.489636,10.410667,10.504667,10.378273,0.000012,J23419+441,M5.0 V
2458334.554500,-7.492497,0.728818,-1.656567,1.226957,1.692303,0.683793,0.989635,0.987040,0.003227,-0.000160,3.958793,-0.300342,1258.384341,10.885167,10.713000,10.711083,10.541917,10.491091,10.410909,10.505417,10.379250,0.000012,J23419+441,M5.0 V
2458336.678400,-8.767877,0.784210,-1.824197,1.485955,0.901928,1.093640,-0.118116,1.262171,0.002053,-0.000296,2.472871,-0.481310,1258.178816,10.886727,10.714000,10.713364,10.543364,10.491250,10.412583,10.506182,10.379818,0.000013,J23419+441,M5.0 V
2458339.503700,-7.441735,0.957803,-1.102945,1.207746,1.565936,0.702649,0.486775,0.735706,0.003914,-0.000123,4.817954,-0.261275,1259.037455,10.892909,10.719909,10.718417,10.549417,10.498083,10.419000,10.513000,10.386333,0.000014,J23419+441,M5.0 V
2458341.665000,-7.703204,0.733854,-1.812400,2.061217,3.113051,1.633484,0.934761,1.926155,0.002657,-0.000296,3.234407,-0.476128,1258.345692,10.894909,10.722273,10.721091,10.551417,10.499417,10.420273,10.514182,10.387500,0.000011,J23419+441,M5.0 V
2458353.402700,-5.430717,0.965763,-0.054771,1.583635,2.482282,1.130702,1.449618,1.255070,0.005611,-0.000097,7.016065,-0.163012,1258.003868,10.865700,10.693200,10.691200,10.521909,10.470273,10.390900,10.484700,10.358182,0.000015,J23419+441,M5.0 V
2458356.426300,-4.982252,0.877556,1.207173,1.075985,2.017269,0.522321,0.636140,0.622606,0.004753,-0.000261,5.941685,-0.368297,1258.644383,10.860500,10.688273,10.686583,10.516333,10.465455,10.386636,10.480167,10.353818,0.000015,J23419+441,M5.0 V
2458362.515600,-3.651830,0.817672,3.762569,1.249473,0.705481,0.915592,-0.588835,0.944773,0.002504,0.000062,3.093822,0.025639,1257.305055,10.867083,10.694500,10.693182,10.523818,10.472636,10.393182,10.487000,10.360636,0.000013,J23419+441,M5.0 V
2458382.486900,-3.258869,0.801169,2.162021,1.263491,2.862574,0.908415,1.404675,0.977004,0.004159,0.000395,5.162016,0.424270,1259.448691,10.865667,10.693083,10.691909,10.523727,10.470833,10.391583,10.486364,10.359417,0.000015,J23419+441,M5.0 V
2458392.568700,-2.423285,0.653614,4.685702,0.882577,1.495676,0.576602,-0.283422,0.593070,0.006644,-0.000563,8.352009,-0.709095,1257.238866,10.866000,10.693364,10.692091,10.523455,10.470182,10.391833,10.485364,10.359182,0.000017,J23419+441,M5.0 V
2458394.496900,-4.648154,0.830574,2.556499,1.307916,0.674997,1.005641,-0.379088,1.010342,0.000771,-0.000288,0.959144,-0.371742,1257.576214,10.860167,10.688000,10.685909,10.517455,10.464667,10.385500,10.480000,10.353750,0.000018,J23419+441,M5.0 V
2458414.463500,-4.952468,1.996681,1.620781,2.312922,1.842474,1.389872,0.252316,1.167421,0.003197,-0.000098,4.091622,-0.054157,1257.292474,10.837364,10.664909,10.663250,10.494250,10.441818,10.362273,10.457083,10.330818,0.000002,J23419+441,M5.0 V
2458487.347600,-6.646775,0.837752,0.016406,1.183702,0.609301,0.711922,0.162383,0.836255,0.002325,0.000107,3.076315,0.282985,1256.712460,10.742583,10.570083,10.568818,10.400818,10.348417,10.269250,10.364000,10.237500,0.000007,J23419+441,M5.0 V
2458660.636300,-6.461865,0.868431,-1.048400,0.976999,2.674345,0.502976,1.412099,0.447610,0.001730,-0.000082,2.099377,-0.176651,1258.223856,10.866636,10.694083,10.693273,10.525167,10.472500,10.394364,10.488000,10.360750,0.000013,J23419+441,M5.0 V
2458679.654300,-8.431365,0.824660,-3.609996,1.128070,3.271753,0.808160,2.004196,0.769726,0.002927,-0.000363,3.501995,-0.637734,1259.399191,11.007333,10.834545,10.832500,10.662545,10.609727,10.530000,10.622917,10.497455,0.000002,J23419+441,M5.0 V
2458681.622400,-7.955353,0.806639,-1.350371,1.021034,1.040018,0.597368,0.220583,0.625975,0.002972,-0.000189,3.584614,-0.389360,1259.129655,10.971333,10.798545,10.797250,10.627182,10.574909,10.495583,10.588750,10.462818,0.000002,J23419+441,M5.0 V
2458685.632200,-8.172710,0.832867,-3.173046,1.788510,2.429671,1.715849,1.825901,1.582751,0.005052,-0.000290,6.257939,-0.462906,1259.071409,10.939083,10.766364,10.764667,10.595500,10.543455,10.464083,10.558417,10.431545,0.000002,J23419+441,M5.0 V
2458688.562200,-8.788260,0.818722,-1.584942,1.136287,0.544087,0.653326,-0.377753,0.787935,0.002994,0.000170,3.656271,0.106040,1258.862474,10.933636,10.760818,10.759000,10.590250,10.537818,10.458636,10.552500,10.426273,0.000002,J23419+441,M5.0 V
2458691.627100,-7.575064,1.068349,-2.318932,1.190833,2.539959,0.510529,1.569433,0.526036,0.002707,-0.000015,3.305544,-0.116632,1258.975017,10.930500,10.757909,10.756917,10.587818,10.533818,10.455167,10.549083,10.422455,0.000002,J23419+441,M5.0 V
2458697.574700,-7.773754,0.735867,-0.733884,1.138184,0.806185,0.826234,-0.214305,0.868311,0.004260,-0.000219,5.272955,-0.355167,1257.478772,10.915909,10.742917,10.741000,10.573167,10.519909,10.441545,10.534917,10.408750,0.000002,J23419+441,M5.0 V
2458051.282700,8.333790,0.915593,4.447503,1.386056,4.285932,1.201011,1.552610,1.040596,-0.000748,-0.000132,-0.940283,-0.165059,1257.620696,10.886000,10.713583,10.712818,10.543818,10.493917,10.415364,10.508636,10.382750,0.000002,J21164+025,M3.0 V
2458056.312100,-3.967319,0.966885,-5.642238,1.115100,-0.214828,0.695310,-0.658759,0.555501,-0.000110,0.000103,-0.121860,0.144967,1257.570310,10.879000,10.706833,10.705417,10.536818,10.486417,10.408250,10.501583,10.375091,0.000003,J21164+025,M3.0 V
2458065.384700,3.141218,0.879998,1.148306,1.137393,0.738148,0.752065,-0.340765,0.720602,0.000029,0.000107,0.094022,0.190315,1257.106752,10.848917,10.676455,10.675000,10.505917,10.456091,10.377273,10.471273,10.345000,0.000002,J21164+025,M3.0 V
2458244.674600,-5.638610,1.307718,-6.493065,1.484299,-1.022960,0.937934,-1.479222,0.702151,0.007898,0.000187,10.028447,0.335260,1256.752136,10.760444,10.587889,10.586889,10.418778,10.369222,10.290778,10.384200,10.257889,0.000003,J21164+025,M3.0 V
2458289.605200,-7.018099,1.130444,-9.444615,1.556238,0.623118,1.145753,0.092838,1.069567,0.003475,0.000182,4.443269,0.299284,1257.357323,10.796583,10.624000,10.622667,10.454167,10.403333,10.324000,10.417909,10.291917,0.000007,J21164+025,M3.0 V
2458291.533800,-1.123945,2.069520,-5.267649,2.228914,2.388972,0.671090,1.810026,0.827734,0.002151,-0.000007,2.755059,0.040726,1256.712086,10.807167,10.635083,10.634250,10.465455,10.413455,10.334273,10.428667,10.302273,0.000007,J21164+025,M3.0 V
2458301.596400,0.486086,1.248782,-2.332027,1.398383,1.820708,0.453919,0.484435,0.629299,0.004075,-0.000097,5.123782,-0.123307,1257.517451,10.848364,10.675727,10.674364,10.505333,10.453833,10.374917,10.468273,10.341750,0.000010,J21164+025,M3.0 V
2458309.568600,11.354476,0.998223,8.651963,1.635426,2.345094,1.478348,0.368836,1.295442,0.002565,0.000017,3.169672,-0.032706,1258.112957,10.864917,10.692182,10.691000,10.521083,10.469667,10.390455,10.484455,10.358417,0.000009,J21164+025,M3.0 V
2458316.561500,1.188971,1.014043,-1.861434,1.318951,1.712102,0.821845,0.716727,0.843414,0.004184,-0.000268,5.237975,-0.361160,1257.972707,10.853750,10.681273,10.680000,10.509750,10.459091,10.379909,10.473333,10.347083,0.000011,J21164+025,M3.0 V
2458322.527800,1.079392,0.937068,0.775940,1.187577,-0.471010,0.695218,-2.030225,0.729550,0.001768,-0.000164,2.173546,-0.255759,1258.534117,10.859818,10.686833,10.685727,10.516727,10.465000,10.385917,10.479364,10.353417,0.000009,J21164+025,M3.0 V
2458324.534300,9.284340,0.948918,6.503741,1.353618,2.647893,1.078263,0.446922,0.965317,0.003614,0.000028,4.490359,-0.020146,1258.567956,10.863091,10.690273,10.689273,10.520083,10.468000,10.389083,10.483000,10.356583,0.000011,J21164+025,M3.0 V
2458326.501100,7.349628,0.878672,1.922621,1.235105,4.812215,0.834827,3.093329,0.867998,0.003525,0.000003,4.339882,-0.088272,1258.581164,10.875000,10.702167,10.701182,10.532182,10.480833,10.402000,10.496455,10.369083,0.000008,J21164+025,M3.0 V
2458329.560000,-2.103016,0.800124,-4.267647,1.028700,0.738491,0.794684,-0.169046,0.646549,0.002350,0.000075,2.858582,-0.001386,1258.391942,10.880091,10.707750,10.706182,10.536545,10.484583,10.405417,10.499583,10.373000,0.000010,J21164+025,M3.0 V
2458332.518900,-5.372848,0.922534,-8.108309,1.187783,1.386906,0.784704,0.401783,0.748170,0.003598,-0.000053,4.429153,-0.161339,1258.567986,10.883818,10.711250,10.709545,10.540727,10.489545,10.410333,10.504417,10.378364,0.000012,J21164+025,M3.0 V
2458334.498500,-2.567228,1.225520,-6.039854,1.504223,1.692303,0.683793,1.138949,0.872231,0.003228,-0.000161,3.959987,-0.300889,1258.384329,10.885083,10.712083,10.710833,10.541750,10.490364,10.411273,10.505500,10.379182,0.000011,J21164+025,M3.0 V
2458336.514600,-0.045607,0.973160,-2.142200,1.582399,0.901928,1.093640,-0.237085,1.247776,0.002059,-0.000295,2.480258,-0.480187,1258.178644,10.886455,10.714091,10.712333,10.543250,10.491333,10.412545,10.506364,10.379500,0.000013,J21164+025,M3.0 V
2458340.479100,7.736162,1.007888,5.529401,1.415559,1.420200,1.009179,-0.126916,0.993966,0.002696,-0.000187,3.261251,-0.359790,1257.761860,10.895083,10.722917,10.720833,10.551500,10.500273,10.420909,10.514917,10.388182,0.000011,J21164+025,M3.0 V
2458342.492000,4.118609,1.114122,2.179684,1.225191,1.114021,0.476197,-0.394753,0.509731,0.004980,0.000085,6.146336,-0.005410,1257.968893,10.892182,10.719917,10.718636,10.548727,10.498000,10.419250,10.512818,10.385917,0.000012,J21164+025,M3.0 V
2458345.476500,0.682052,1.069716,-2.472029,1.229036,2.003455,0.596220,0.820403,0.605176,0.003709,-0.000020,4.568623,-0.123327,1258.812978,10.887455,10.715000,10.713417,10.544417,10.494083,10.414727,10.508727,10.382917,0.000014,J21164+025,M3.0 V
2458347.529400,-0.796537,2.063914,-4.988002,2.428273,2.516718,0.965098,1.857787,1.279363,0.003744,-0.000021,4.624993,-0.110855,1258.747316,10.886333,10.713917,10.712818,10.543091,10.491000,10.411250,10.505417,10.379000,0.000013,J21164+025,M3.0 V
2458348.440700,-1.521474,1.036012,-3.347771,1.118600,0.631926,0.400750,-0.507381,0.421836,0.004187,0.000028,5.191031,-0.036554,1258.052030,10.879083,10.706545,10.705000,10.535333,10.483091,10.404000,10.497583,10.371583,0.000012,J21164+025,M3.0 V
2458350.560400,2.733982,1.167112,-0.281360,1.443420,2.224048,0.743722,0.681664,0.849300,0.006555,0.000008,8.190441,-0.043372,1258.088903,10.870917,10.698364,10.697417,10.527250,10.474455,10.394182,10.488583,10.362273,0.000012,J21164+025,M3.0 V
2458351.629300,5.513867,1.498203,2.252059,1.693876,2.304841,0.758855,0.928130,0.790319,0.005541,0.000035,6.917922,-0.004934,1257.866679,10.867167,10.694750,10.693545,10.524000,10.470455,10.390333,10.485333,10.358636,0.000014,J21164+025,M3.0 V
2458353.463500,11.766746,1.139275,8.708224,1.507090,2.482282,1.130702,0.724845,0.986596,0.005601,-0.000096,7.003627,-0.162009,1258.004532,10.865083,10.692500,10.690545,10.521545,10.470364,10.390833,10.484727,10.358545,0.000015,J21164+025,M3.0 V
2458355.502700,6.349407,1.037636,5.938824,1.199609,0.032701,0.819809,-1.923095,0.601975,0.003038,-0.000087,3.783266,-0.147690,1258.276626,10.862182,10.689273,10.688333,10.518750,10.467273,10.387818,10.481417,10.355750,0.000013,J21164+025,M3.0 V
2458359.496500,-4.425663,1.301869,-4.772618,1.574372,-1.057049,0.979799,-1.986722,0.885317,0.001636,0.000436,2.027679,0.520735,1257.048400,10.857250,10.684818,10.682917,10.514455,10.461182,10.382250,10.476167,10.349727,0.000013,J21164+025,M3.0 V
2458361.459400,-7.312405,1.038732,-8.802183,1.428715,0.070932,1.047058,-0.843899,0.980949,0.003055,0.000114,3.801514,0.104620,1258.136692,10.863909,10.691750,10.690000,10.521000,10.468750,10.389909,10.483364,10.357750,0.000011,J21164+025,M3.0 V
2458365.436100,-2.175033,1.772765,-4.354005,1.838700,0.984566,0.473290,-0.154705,0.487978,0.005680,-0.000040,7.059825,-0.135234,1258.594220,10.869727,10.697417,10.695636,10.525250,10.472667,10.393545,10.487091,10.360417,0.000014,J21164+025,M3.0 V
2458381.479700,5.402825,0.928153,2.127928,1.092416,3.079026,0.508361,0.941220,0.576111,0.002261,-0.000148,2.792411,-0.238636,1259.385304,10.862545,10.689667,10.689182,10.520583,10.468000,10.389273,10.483727,10.356917,0.000013,J21164+025,M3.0 V
