bjd,nzp,e_nzp,tzp,e_tzp,rvc,avc,star,spt,t1,t2,t3,t4,t5,t6,t7,t8
2458122.3726,-0.3440106150528156,1.0980032304144276,-0.7541292358090885,10.216659713613844,-6.108178,-1.722434559516998,J22057+656,['M1.5 V'],10.768000000000086,10.595454545454572,10.594083333333344,10.42575000000005,10.376909090909123,10.297666666666656,10.391583333333358,10.265454545454588
2458123.3693,-1.7560405286778678,0.8577714400914921,-0.1220014251232584,7.569298697283127,-6.697334,-0.8995606458919458,J22057+656,['M1.5 V'],10.771181818181844,10.598636363636444,10.597666666666669,10.42966666666672,10.38045454545454,10.30183333333332,10.395416666666677,10.269636363636437
2458124.3652,-3.1046968321225403,1.865823059518448,-0.9006871939127308,9.52684788394208,-9.131083,-1.9846533424472743,J22057+656,['M1.5 V'],10.774,10.60063636363634,10.600083333333371,10.430999999999983,10.38236363636372,10.303166666666698,10.397416666666686,10.270909090909129
2458270.5839,-1.017440404854816,1.5486823498387068,0.2859385036273778,8.304237310365142,-12.227295,-7.168121769714999,J22057+656,['M1.5 V'],10.776454545454612,10.603916666666748,10.603090909091009,10.434363636363628,10.382909090909097,10.304090909090917,10.397749999999974,10.271727272727333
2458273.549,2.5568864454531988,1.3357226286284294,-0.5458450708973572,8.51379392347846,-6.209417,-4.724570620023013,J22057+656,['M1.5 V'],10.775636363636352,10.602666666666664,10.601090909090884,10.433181818181822,10.382181818181834,10.303000000000054,10.39758333333333,10.27127272727273
2458277.5303,0.975741940332974,1.6131552631391877,-0.6428736675199644,12.062083002293162,-8.153648,-5.087657114902789,J22057+656,['M1.5 V'],10.775583333333373,10.60308333333336,10.601833333333389,10.433333333333335,10.382090909091003,10.304090909090974,10.397916666666616,10.271750000000054
2458280.5794,0.485456786346592,1.5450892410688517,0.14124741028577148,14.608655777728307,-1.488242,2.068034039083594,J22057+656,['M1.5 V'],10.775636363636352,10.602000000000032,10.601999999999975,10.432636363636334,10.381916666666712,10.303416666666692,10.397272727272709,10.270454545454584
2458283.5616,0.1088611286023925,1.4062838686425383,0.3222685000405363,10.339000586205335,-3.600622,0.3322496968277935,J22057+656,['M1.5 V'],10.779272727272712,10.606181818181824,10.605272727272734,10.436916666666718,10.386333333333312,10.306416666666678,10.401818181818214,10.27475000000004
2458289.5536,-0.5793948308237133,1.4155481117308213,-0.5077098610677382,4.554391175526326,-5.931488,-1.3103603437461004,J22057+656,['M1.5 V'],10.796333333333394,10.623727272727308,10.62325000000004,10.453583333333311,10.403750000000002,10.325090909090932,10.418545454545496,10.292500000000077
2458290.4998,1.481969684414563,1.2360857890492003,-0.28780120015497346,7.433530244752229,-3.269494,-0.7097308589843767,J22057+656,['M1.5 V'],10.801727272727303,10.629727272727225,10.628000000000045,10.459090909090946,10.408833333333462,10.330083333333334,10.423818181818206,10.29745454545457
2458291.5809,1.7440209322037004,0.876539629153925,-0.5394286170724456,10.17449941892128,-3.985635,-1.687923106773514,J22057+656,['M1.5 V'],10.80763636363639,10.635272727272763,10.633363636363695,10.465090909090918,10.413583333333406,10.334750000000042,10.42827272727277,10.302272727272737
2458296.5754,1.1161200409244438,1.8356078338809223,0.310272103350016,5.1257704948076,2.864621,5.790233784505742,J22057+656,['M1.5 V'],10.82400000000007,10.651916666666692,10.650636363636409,10.48109090909088,10.430333333333351,10.35108333333335,10.445416666666688,10.318636363636417
2458299.5327,-0.3626106263338232,2.006454606353937,-0.04769750485350244,5.721414395839563,1.438921,5.843264451764009,J22057+656,['M1.5 V'],10.849454545454536,10.676583333333326,10.6759090909091,10.50690909090912,10.454636363636382,10.37633333333332,10.47008333333332,10.344272727272768
2458301.5231,0.2590258968641735,0.6240162162597716,0.23357413328280074,5.323994405976035,-1.556384,2.2263229285660127,J22057+656,['M1.5 V'],10.848181818181786,10.675727272727272,10.674499999999966,10.505083333333287,10.45341666666667,10.37463636363634,10.468090909091018,10.342166666666742
2458304.6065,6.267307298905667,2.155025607758511,0.023187111592221754,6.970195172665884,0.463828,-1.761746473475481,J22057+656,['M1.5 V'],10.85516666666672,10.682727272727275,10.681833333333373,10.512666666666632,10.460833333333367,10.381272727272744,10.475545454545513,10.348666666666702
2458310.5529,-0.371497381175895,1.024586732221545,0.012782709816036686,3.9553774017056265,1.791167,6.204397206606081,J22057+656,['M1.5 V'],10.864416666666727,10.692416666666643,10.690181818181884,10.520818181818186,10.470000000000027,10.390500000000031,10.48475000000002,10.35863636363638
2458313.4532,-2.023475481360942,0.7678922282564984,-0.17939991422200308,7.190251334151815,-1.898311,4.166897306791128,J22057+656,['M1.5 V'],10.863909090909146,10.690916666666624,10.689727272727282,10.52000000000004,10.468916666666756,10.389499999999998,10.483499999999992,10.3571818181818
2458316.5327,0.4278496158306426,0.8091553032403703,-0.30151753320697594,4.929463994794059,-0.519119,3.094764209599544,J22057+656,['M1.5 V'],10.854000000000042,10.681583333333322,10.680000000000064,10.510090909090934,10.459363636363662,10.38016666666664,10.473583333333352,10.347545454545468
2458320.4263,2.046494275738074,0.8936220814558592,0.8494437655677984,3.343482513060979,2.636996,4.632234549692111,J22057+656,['M1.5 V'],10.86008333333342,10.687818181818216,10.685500000000104,10.516500000000008,10.465916666666658,10.38627272727274,10.48036363636362,10.353916666666692
2458322.6683,-1.9835835584821144,0.717367509390443,0.8703662300454056,3.5713208236042027,-4.364332,1.6609843839123004,J22057+656,['M1.5 V'],10.859583333333433,10.687454545454557,10.685500000000047,10.516416666666714,10.464909090909146,10.385909090909138,10.479666666666674,10.353727272727326
2458324.5056,1.175735247114678,1.1586611512941496,0.64707689062584,7.126512467102264,-1.920222,0.945775578315508,J22057+656,['M1.5 V'],10.862583333333362,10.689909090909111,10.688916666666673,10.519666666666636,10.46775000000008,10.38881818181818,10.482818181818176,10.356583333333276
2458326.4736,3.367772002701104,0.862902605807172,0.9012257863704463,7.418358927920394,-2.360915,-1.686954177270918,J22057+656,['M1.5 V'],10.874636363636398,10.701916666666648,10.700272727272818,10.531909090909153,10.48066666666665,10.401916666666692,10.495818181818208,10.369272727272689
2458327.5081,1.3957242052200822,0.9371708689188704,1.09981224046048,4.775048949789106,-6.398855,-3.752846379789896,J22057+656,['M1.5 V'],10.88154545454546,10.70883333333336,10.70790909090914,10.538818181818217,10.487083333333374,10.40841666666671,10.501909090909123,10.375545454545431
2458328.4781,0.6875950082076723,0.7588950522231896,0.5631926009300372,3.121396409762262,-2.257788,1.0963498172225137,J22057+656,['M1.5 V'],10.881500000000017,10.709083333333352,10.70766666666674,10.537666666666668,10.48663636363642,10.407909090909186,10.501666666666722,10.375545454545488
2458329.5786,-0.4939933518234431,0.6693919205601001,0.6353369822926993,4.986859231023125,-1.925476,2.6102501772536293,J22057+656,['M1.5 V'],10.88016666666664,10.70790909090914,10.70599999999996,10.537166666666678,10.485363636363616,10.406000000000006,10.500000000000057,10.37309090909099
2458330.6363,-0.7639806899556295,0.8651980240047469,0.4032800010875377,8.466154293020205,0.970956,5.776669515385815,J22057+656,['M1.5 V'],10.87936363636362,10.707249999999988,10.705454545454586,10.53672727272732,10.48445454545464,10.405500000000018,10.499416666666662,10.372454545454616
2458332.6688,-0.1817524138949825,0.8206116793795132,0.20961282886808874,8.12069605574764,1.307682,5.5311672393251685,J22057+656,['M1.5 V'],10.88383333333337,10.710583333333377,10.709454545454548,10.540090909090909,10.490181818181895,10.410750000000064,10.504416666666655,10.378000000000045
2458333.5235,1.6731572765348155,0.7737981214742167,0.1276586504446584,3.9968968358750585,0.646284,3.0148595488953704,J22057+656,['M1.5 V'],10.884833333333347,10.712090909090932,10.711499999999944,10.541666666666686,10.490818181818211,10.41136363636366,10.50499999999994,10.37908333333337
2458335.556,0.4946771349229958,0.803935925949731,1.0238010495870498,6.116990560026953,-0.691372,2.8556836905071905,J22057+656,['M1.5 V'],10.885083333333284,10.71324999999996,10.711363636363616,10.541636363636371,10.490363636363668,10.411000000000058,10.50499999999994,10.37881818181819
2458336.4461,-1.2538838638063077,0.9372107353645642,0.019608588820219097,6.13585678182301,1.190144,6.485760689236493,J22057+656,['M1.5 V'],10.886818181818114,10.713666666666654,10.713000000000022,10.542727272727234,10.49133333333333,10.412416666666672,10.506090909090917,10.379636363636394
2458337.4551,1.7301772472267076,1.194296852118114,0.5244773886452521,7.249515209317562,2.386237,4.697792578203478,J22057+656,['M1.5 V'],10.888000000000034,10.715909090909063,10.714416666666692,10.545416666666767,10.493333333333396,10.414545454545475,10.508363636363695,10.381500000000017
2458338.6459,1.3779289474473109,0.941924635668388,1.1951311244705067,7.240219124386623,0.663176,3.326979877982875,J22057+656,['M1.5 V'],10.89009090909093,10.717909090909131,10.716083333333358,10.546916666666675,10.49475000000001,10.416272727272712,10.509727272727275,10.383333333333384
2458340.6489,0.1268119721584151,1.0468437595026765,0.7725805018830698,4.4562902149016255,-0.319849,3.595071853271771,J22057+656,['M1.5 V'],10.895272727272754,10.723000000000011,10.72100000000006,10.551818181818248,10.500636363636318,10.42166666666668,10.515083333333337,10.389181818181784
2458343.4898,0.0273454103769063,0.6436610051996022,0.5500399590735441,3.847753421732815,-1.35045,2.66393741505328,J22057+656,['M1.5 V'],10.890545454545531,10.718250000000069,10.716909090909098,10.546999999999969,10.496166666666682,10.417166666666674,10.510181818181875,10.384416666666652
2458345.6474,0.558076288521392,0.5923955254160334,0.6102564922163225,3.4939490650731635,-0.228314,3.255342536908794,J22057+656,['M1.5 V'],10.887636363636432,10.714999999999977,10.713818181818226,10.544818181818243,10.493545454545426,10.414181818181817,10.50836363636364,10.381818181818232
2458346.5652,1.0087751964480396,0.7015547633646154,0.9373358333080404,3.154160567280333,-0.27062,2.7623376289821464,J22057+656,['M1.5 V'],10.888000000000034,10.71545454545452,10.7143333333334,10.54458333333332,10.492833333333408,10.413454545454556,10.506909090909176,10.380499999999929
2458349.5404,-0.9134594578667014,0.570066093077706,0.6621089553425321,4.008659551657361,-5.221451,-0.2662587167031127,J22057+656,['M1.5 V'],10.873999999999969,10.70158333333336,10.700000000000044,10.53018181818186,10.477818181818236,10.399,10.492250000000013,10.36581818181827
2458352.523,0.1871059782548168,0.5798729940671171,-0.20438537108937282,7.258835997656249,-4.666528,-0.8119011528246303,J22057+656,['M1.5 V'],10.866333333333388,10.69390909090913,10.69274999999999,10.522909090909138,10.469636363636424,10.390166666666689,10.484416666666732,10.357999999999947
2458356.5539,0.7586104283826396,0.6152416523140131,0.6143900288045643,3.2776145056276067,-3.661741,-0.3786186029524537,J22057+656,['M1.5 V'],10.860333333333358,10.6876666666667,10.685818181818265,10.516545454545508,10.464272727272771,10.38591666666673,10.478916666666692,10.352545454545464
2458357.6274,-0.7936062618892206,0.5923491126306962,0.7161624361677497,5.848434589340819,-5.520475,-0.6851359126805936,J22057+656,['M1.5 V'],10.858166666666648,10.685833333333392,10.684363636363628,10.515454545454588,10.46358333333336,10.384083333333308,10.478090909090952,10.351090909090884
2458360.5004,1.183215472808699,0.9068246699417982,0.8358086630533137,4.657797618931686,-6.947434,-4.088916647378514,J22057+656,['M1.5 V'],10.85975000000002,10.68718181818184,10.685416666666695,10.516583333333358,10.463636363636397,10.384999999999993,10.479000000000042,10.352272727272748
2458361.5454,-1.3250515768622388,1.1346897794479325,-0.3896291939094425,5.349382726799519,-7.195543,-1.828758597707575,J22057+656,['M1.5 V'],10.864727272727292,10.692818181818154,10.69091666666668,10.521916666666698,10.468750000000057,10.389818181818214,10.484000000000036,10.357272727272743
2458362.4663,0.6107210897306883,0.6059660517425801,-1.157849081181368,8.974328855092043,-11.088382,-7.657370264300503,J22057+656,['M1.5 V'],10.866999999999962,10.694583333333467,10.692818181818213,10.523909090909058,10.47275000000002,10.392916666666736,10.487090909090966,10.360916666666697
2458383.4749,-1.6326431564124555,0.5250867160035297,-0.2551267002976232,11.890086811263169,-8.180327,-2.505951018157359,J22057+656,['M1.5 V'],10.868181818181824,10.695727272727368,10.694750000000056,10.525750000000071,10.473818181818274,10.395181818181811,10.488583333333338,10.362636363636398
2458384.6486,1.9991994458274864,0.7029244827126427,0.1991469389015066,4.984728164869753,-6.443307,-4.400773620397301,J22057+656,['M1.5 V'],10.868909090909142,10.69616666666667,10.694666666666706,10.5265,10.47416666666669,10.39536363636364,10.489666666666665,10.363166666666643
2458386.5435,-1.3220454680411018,0.7077234939774959,-0.0953563404700617,5.959181852774524,-8.928627,-3.564848706528713,J22057+656,['M1.5 V'],10.86854545454554,10.695636363636424,10.694166666666716,10.525666666666666,10.473454545454558,10.394545454545437,10.488666666666688,10.361454545454537
2458391.414,-0.4123280696469831,0.5272429765389716,0.5921944857605013,5.8227280215144255,-7.006145,-2.5520841049228307,J22057+656,['M1.5 V'],10.867636363636336,10.695272727272766,10.69475,10.524583333333396,10.47236363636364,10.394000000000004,10.487333333333424,10.361090909090931
2458392.4717,0.0632991677505845,0.6398831326945105,0.3360951064773019,3.6003515712448686,-3.061993,0.9164406576796014,J22057+656,['M1.5 V'],10.866833333333318,10.69409090909096,10.692499999999995,10.524,10.470636363636402,10.391916666666702,10.485749999999996,10.35936363636364
2458394.4639,-0.124366356816312,0.9839681545522736,1.0065882491370814,4.813064926950118,-3.02278,1.143319182246498,J22057+656,['M1.5 V'],10.860545454545502,10.68736363636367,10.68625000000003,10.517416666666747,10.464272727272771,10.385363636363708,10.48016666666672,10.353454545454554
2458398.418,-0.422520552619808,1.186803069036028,0.45608092559237434,6.136995132693461,-9.144133,-4.679879621950007,J22057+656,['M1.5 V'],10.857363636363688,10.684727272727288,10.683166666666692,10.514333333333354,10.461636363636387,10.383454545454583,10.477083333333326,10.350818181818228
